Epoch 1, loss 31.332058919892862, train accuracy: 49.78%, Validation accuracy: 49.00%, Best Valid accuracy: 49.00%
Epoch 214, loss 7.653211133184835, train accuracy: 88.22%, Validation accuracy: 70.00%, Best Valid accuracy: 78.00%
Epoch 215, loss 8.495441611856661, train accuracy: 86.22%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 216, loss 7.464644960074575, train accuracy: 89.33%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 217, loss 8.080314922977411, train accuracy: 85.11%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 218, loss 7.652040509251607, train accuracy: 89.11%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 219, loss 8.67369623255613, train accuracy: 83.56%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 220, loss 9.175198032063868, train accuracy: 84.89%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 221, loss 7.5904313188638195, train accuracy: 86.44%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 222, loss 8.596924002959422, train accuracy: 85.33%, Validation accuracy: 71.00%, Best Valid accuracy: 78.00%
Epoch 223, loss 7.918936079692347, train accuracy: 87.56%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 224, loss 8.073998344267107, train accuracy: 88.00%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 225, loss 8.472087661717175, train accuracy: 86.89%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 226, loss 8.795536511214754, train accuracy: 85.78%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 227, loss 7.916787878695143, train accuracy: 88.00%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 228, loss 8.34383955312993, train accuracy: 86.67%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 229, loss 7.994598479112807, train accuracy: 87.11%, Validation accuracy: 72.00%, Best Valid accuracy: 78.00%
Epoch 230, loss 8.132707428204034, train accuracy: 87.33%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 231, loss 8.604557699709922, train accuracy: 86.89%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 232, loss 6.823931906129256, train accuracy: 88.44%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 233, loss 7.980437517687748, train accuracy: 86.89%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 234, loss 8.271705310938508, train accuracy: 85.56%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 235, loss 7.9826734810169055, train accuracy: 88.89%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 236, loss 10.054295272516654, train accuracy: 80.89%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 237, loss 6.943501699024379, train accuracy: 88.67%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 238, loss 7.706167480415967, train accuracy: 86.67%, Validation accuracy: 70.00%, Best Valid accuracy: 78.00%
Epoch 239, loss 6.932401114989152, train accuracy: 88.44%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 240, loss 8.173145486072512, train accuracy: 87.33%, Validation accuracy: 71.00%, Best Valid accuracy: 78.00%
Epoch 241, loss 7.957928931911689, train accuracy: 87.78%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 242, loss 7.820693324958551, train accuracy: 88.00%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 243, loss 7.009453994033132, train accuracy: 88.89%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 244, loss 7.911819753334481, train accuracy: 89.11%, Validation accuracy: 70.00%, Best Valid accuracy: 78.00%
Epoch 245, loss 8.594049171409475, train accuracy: 85.11%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 246, loss 8.38006460116875, train accuracy: 86.44%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
Epoch 247, loss 6.727157211472022, train accuracy: 88.00%, Validation accuracy: 72.00%, Best Valid accuracy: 78.00%
Epoch 248, loss 7.555436092101401, train accuracy: 87.33%, Validation accuracy: 70.00%, Best Valid accuracy: 78.00%
Epoch 249, loss 6.742259892179172, train accuracy: 88.67%, Validation accuracy: 71.00%, Best Valid accuracy: 78.00%
Epoch 250, loss 6.863183888096218, train accuracy: 89.11%, Validation accuracy: 69.00%, Best Valid accuracy: 78.00%
